Category ID	Category Name	Number	Name
848	Retail Display Case / Town / City / Coast Guard	CtyCGAM1	Display Assembled Set, City Sets 7736 and 7737 in Plastic Case
848	Retail Display Case / Town / City / Police	CtyPolAM1	Display Assembled Set, City Sets 7236, 7245 and 7741 in Plastic Case
848	Retail Display Case / Designer Sets / Traffic	DesAM3	Display Assembled Set, Small Plastic Case - 4100 Maximum Wheels
334	Key Chain / Harry Potter	4599491	4 x 4 Tile, Modified - Key Chain with HP Gryffindor Crest Pattern (Sticker)
334	Key Chain / Harry Potter	4599517	4 x 4 Tile, Modified - Key Chain with HP Hufflepuff Crest Pattern (Sticker)
1008	Decoration / Space / Life on Mars	LoMcert	Framed Minifigure Life on Mars (LoM) Arcturus International Space Station Passenger with Certificate of Authenticity
503	Poster / Collectible Minifigures / Series  1 Minifigures	p10col01	Minifigure Collection Vol. 1 Poster (Double-Sided)
14	Magnet	852948	Magnet Set, Minifigures Females (3) - Dyna-Mite, Pirate Female, Town Female blister pack
473	Sports / Soccer	852960	Ball, Inflatable Soccer Ball, Mini - Yellow, Figure in Red and White Design Pattern
334	Key Chain / Atlantis	852907	Portal Emperor Key Chain
241	Pen / Star Wars	P2155cwa	SW Darth Vader Pen with Luke Skywalker (Clone Wars version)
464	Bead	bead003pb029	Bead, Globular with SW 'Luke Skywalker' Pattern
464	Bead	bead004pb050	Bead, Square with 'Vader' and 'V' Logo Pattern
513	Media Audio & Video / Fabuland	fabrec01	Audio Record - Fabuland promotion (flexi-single)
564	Card, Collector Card	cc93lbcfs	Collector Card - 1993 Full Sheet - Lego Builder's Club
645	Toy, Early	Inflanimals	Inflatable Animals (Swimming Articles)
645	Toy, Early	Inflbeachball	Inflatable Beach Ball (Swimming Articles)
645	Toy, Early	Inflcanoe	Inflatable Canoe LEGO - KANO (Swimming Articles)
645	Toy, Early	Inflduck	Inflatable Duck (Swimming Articles)
645	Toy, Early	Inflduck2	Inflatable Duck Sofus (Swimming Articles)
645	Toy, Early	Inflfish	Inflatable Fish Bitten (Swimming Articles)
645	Toy, Early	Inflfish1	Inflatable Fish Jeppe (Swimming Articles)
645	Toy, Early	Inflfish2	Inflatable Fish Jacob (Swimming Articles)
645	Toy, Early	Inflfish3	Inflatable Fish (Swimming Articles)
645	Toy, Early	Inflfish4	Inflatable Fish (Swimming Articles)
645	Toy, Early	Inflfishboat	Inflatable Fish Boat (Swimming Articles)
645	Toy, Early	Inflfloat	Inflatable Float Lille Claus (Swimming Articles)
645	Toy, Early	Inflfloat1	Inflatable Float Store Claus (Swimming Articles)
645	Toy, Early	Inflfloat2	Inflatable Float (Swimming Articles)
645	Toy, Early	Inflfrog	Inflatable Frog Tippe (Swimming Articles)
645	Toy, Early	Inflpillow	Inflatable Pillow (Swimming Articles)
645	Toy, Early	Inflpillow1	Inflatable Pillow (Swimming Articles)
645	Toy, Early	Inflplane	Inflatable Plane (Swimming Articles)
645	Toy, Early	Inflseal	Inflatable Seal (Swimming Articles)
645	Toy, Early	Inflturtle	Inflatable Turtle (Swimming Articles)
646	Electronics	LG500WS	Stereo CD Boom Box (White)
336	Clock	N10746	Alarm Clock Radio - White
848	Retail Display Case / Town / Town Jr. / Gas Station	ShellAM2	Display Assembled Set, Shell Promo Sets 1252, 1256 in Plastic Case
848	Retail Display Case / Exo-Force	4497563	Display Assembled Set, Exo-Force 7709 in Plastic Case
333	Card, Game Card / Racers	racegame1stpl2	Racers Game 1st Place Card with White 'First Place 100 Points' Pattern
333	Card, Game Card / Racers	racegame2ndpl2	Racers Game 2nd Place Card with White 'Second Place 75 Points' Pattern
333	Card, Game Card / Racers	racegame3rdpl2	Racers Game 3rd Place Card with Blue 'Third Place 50 Points' Pattern
333	Card, Game Card / Racers	racegame4thpl2	Racers Game 4th Place Card with White 'Fourth Place 25 Points' Pattern
333	Card, Game Card / Racers	racegametracks6	Racers Game Track Piece Special Pit Stop with Words
333	Card, Game Card / Racers	racegametracks7	Racers Game Track Piece Special Oil Spill with Yellow 'OIL SPILL MOVE BACK 3 SPACES' Pattern
333	Card, Game Card / Racers	racegametracks8	Racers Game Track Piece Special Flat Tire with Yellow 'FLAT TIRE MOVE BACK 3 SPACES' Pattern
175	Food & Drink / Town / City	852518	Placemat City Minifigures
712	Video Game / Harry Potter	2855123	Harry Potter: Years 1-4 - Nintendo Wii
712	Video Game / Harry Potter	2855127	Harry Potter: Years 1-4 - Sony PS3
712	Video Game / Harry Potter	2855125	Harry Potter: Years 1-4 - Microsoft Xbox 360
334	Key Chain / Harry Potter	4599521	4 x 4 Tile, Modified - Key Chain with HP Slytherin Crest Pattern (Sticker)
334	Key Chain / Harry Potter	4599520	4 x 4 Tile, Modified - Key Chain with HP Ravenclaw Crest Pattern (Sticker)
334	Key Chain / Star Wars / Star Wars Episode 4/5/6	852944	Luke Skywalker Key Chain (White Outfit)
334	Key Chain / Star Wars / Star Wars Episode 2	852945	Kit Fisto Key Chain
334	Key Chain / Star Wars / Star Wars Episode 3	852946	R4-P44 Key Chain
14	Magnet / Star Wars	852947	Magnet Set, Minifigures SW (3) - Kit Fisto, Barriss Offee, Captain Jag - with 2 x 4 Brick Bases blister pack
14	Magnet / Space / Classic Space	2855028	Magnet Set, Minifigure Classic Space White Figure - with '...in space since 1978' Base
334	Key Chain / Game	2853383	Board Game Die Key Chain
539	Retail Display / Aquazone	AquRD	Display Assembled Theme, Aquazone Light and Sound
464	Bead	bead003pb030	Bead, Globular with Yellow Fish with Black Stripe Pattern
464	Bead	bead003pb031	Bead, Globular with Black 'Belville' Logo
464	Bead	bead003pb032	Bead, Globular with Black Mermaid Pattern
586	Play Wear & Weaponry / BIONICLE	4237161	Sword, Toa Flame Sword (Tahu Tool)
464	Bead	bead004pb051	Bead, Square with Black Starfish Pattern
464	Bead	bead004pb052	Bead, Square with Black Air Bubbles Pattern
398	Human Furniture	SD378yellow	Storage Bench Yellow 30.5 x 62 x 31.5
399	Storage	SD471yellow	Connectable Toy Bin Set - Yellow Fire Pattern
399	Storage	SD471red	Connectable Toy Bin Set - Red Fire Pattern
399	Storage	SD471blue	Connectable Toy Bin Set - Blue Police Pattern
399	Storage	SD471green	Connectable Toy Bin Set - Green Police Pattern
399	Storage / Town / City / Police	SD336blue	Textile Toy Bin 20 x 20 x 20 Police Blue
399	Storage / Town / City / Fire	SD336red	Textile Toy Bin 20 x 20 x 20 Fire Red
399	Storage / Town / City / Fire	SD336yellow	Textile Toy Bin 20 x 20 x 20 Fire Yellow
513	Media Audio & Video / DUPLO / Winnie The Pooh	CDPooh	Audio CD - Disney's The Many Adventures of Winnie the Pooh
252	Game / LEGOLAND Parks	LLdom	Legoland Dominoes (Dominos)
472	Card, Postcard / LEGOLAND Parks	pcLB183	Postcard - Legoland Parks, Legoland Billund - Lego Canoe
333	Card, Game Card / LEGOLAND Parks	TRUMP01	LEGOLAND Windsor Trump Card, The Dragon
333	Card, Game Card / LEGOLAND Parks	TRUMP02	LEGOLAND Windsor Trump Card, Dragon's Apprentice
333	Card, Game Card / LEGOLAND Parks	TRUMP03	LEGOLAND Windsor Trump Card, Fairy Tale Brook
333	Card, Game Card / LEGOLAND Parks	TRUMP04	LEGOLAND Windsor Trump Card, Driving School
333	Card, Game Card / LEGOLAND Parks	TRUMP05	LEGOLAND Windsor Trump Card, Spinning Spider
333	Card, Game Card / LEGOLAND Parks	TRUMP06	LEGOLAND Windsor Trump Card, Orient Expedition
333	Card, Game Card / LEGOLAND Parks	TRUMP07	LEGOLAND Windsor Trump Card, Extreme Team Challenge
333	Card, Game Card / LEGOLAND Parks	TRUMP08	LEGOLAND Windsor Trump Card, Wave Surfer
333	Card, Game Card / LEGOLAND Parks	TRUMP09	LEGOLAND Windsor Trump Card, Pirate Falls
333	Card, Game Card / LEGOLAND Parks	TRUMP10	LEGOLAND Windsor Trump Card, Laser Riders
333	Card, Game Card / LEGOLAND Parks	TRUMP11	LEGOLAND Windsor Trump Card, Vikings' River Splash
333	Card, Game Card / LEGOLAND Parks	TRUMP12	LEGOLAND Windsor Trump Card, Rocket Racers
241	Pen / Star Wars	P2144a	SW Luke Skywalker Pen with Darth Vader - Clone Wars
175	Food & Drink	852768	Ice Cube Tray Bricks (Red)
398	Human Furniture	SD377yellow	Storage Stool Yellow 30.5 x 30.5 x 31.5
398	Human Furniture	SD377red	Storage Stool Red 30.5 x 30.5 x 31.5
398	Human Furniture	SD377blue	Storage Stool Blue 30.5 x 30.5 x 31.5
398	Human Furniture	SD377green	Storage Stool Green 30.5 x 30.5 x 31.5
398	Human Furniture	SD508green	Storage Stool Green 38 x 38 x 37
398	Human Furniture	SD508blue	Storage Stool Blue 38 x 38 x 37
398	Human Furniture	SD508red	Storage Stool Red 38 x 38 x 37
398	Human Furniture	SD508yellow	Storage Stool Yellow 38 x 38 x 37
398	Human Furniture	SD378red	Storage Bench Red 30.5 x 62 x 31.5
398	Human Furniture	SD378blue	Storage Bench Blue 30.5 x 62 x 31.5
398	Human Furniture	SD378green	Storage Bench Green 30.5 x 62 x 31.5
399	Storage / Town / City / Police	SD336green	Textile Toy Bin 20 x 20 x 20 Police Green
399	Storage / Town / City / Fire	SD535red	Storage Box XXL Fire Red 33 x 33.5 x 25.5
399	Storage / Town / City / Fire	SD535yellow	Storage Box XXL Fire Yellow 33 x 33.5 x 25.5
399	Storage / Town / City / Police	SD535blue	Storage Box XXL Police Blue 33 x 33.5 x 25.5
399	Storage / Town / City / Police	SD535green	Storage Box XXL Police Green 33 x 33.5 x 25.5
399	Storage / Town / City / Police	SD536green	Storage Box XL Police Green 39.5 x 29.5 x 18.5
399	Storage / Town / City / Police	SD536blue	Storage Box XL Police Blue 39.5 x 29.5 x 18.5
399	Storage / Town / City / Fire	SD536yellow	Storage Box XL Fire Yellow 39.5 x 29.5 x 18.5
399	Storage / Town / City / Fire	SD536red	Storage Box XL Fire Red 39.5 x 29.5 x 18.5
399	Storage / Town / City / Fire	SD656red	Storage Jar Fire Red 19.5 x 19.5 x 11.5
399	Storage / Town / City / Fire	SD656yellow	Storage Jar Fire Yellow 19.5 x 19.5 x 11.5
399	Storage / Town / City / Police	SD656blue	Storage Jar Police Blue 19.5 x 19.5 x 11.5
399	Storage / Town / City / Police	SD656green	Storage Jar Police Green 19.5 x 19.5 x 11.5
399	Storage / Town / City / Fire	SD661red	Storage Bin Stackable Fire Red 14 x 28 x 14.5
399	Storage / Town / City / Fire	SD655red	Storage Boxes Modular Fire Red
399	Storage / Town / City / Fire	SD655yellow	Storage Boxes Modular Fire Yellow
399	Storage / Town / City / Police	SD655green	Storage Boxes Modular Police Green
399	Storage / Town / City / Police	SD655blue	Storage Boxes Modular Police Blue
399	Storage	zb03	ZipBin Minifigure Head Toy, Tote & Playmat 20 x 20 x 17.5
399	Storage / Town / City / Fire	2856200	ZipBin City Fire Toy Box & Playmat
399	Storage / Racers	zb04	ZipBin Racers Toy Box & Playmat
848	Retail Display Case / Racers	4507108	Display Assembled Set, Power Racers Sets 8140 and 8141 in Plastic Case
334	Key Chain / LEGOLAND Parks	kcLLCA1	Legoland California Grand Opening 1999 Key Chain
334	Key Chain / Ninja	kcninja	Ninja Logo Key Chain
445	Patch & Pin	pin093	Pin, LEGO Truck Crashing through Brick Wall
399	Storage / Classic	wood12	Wooden Storage Box with Plain Sliding Top and Red LEGO Logo (no Dogbone)
1111	Clothing Accessories	umbrella02	Umbrella, Black with 2 x 4 Brick Pattern (One Red Brick) and Lego Logo
712	Video Game / Harry Potter	2855128	Harry Potter: Years 1-4 - PC DVD-ROM
399	Storage / DUPLO	dupbag1	Duplo Storage Plush Bunny / Rabbit Bag with White Cord Handles and Plastic Eyes
503	Poster / FreeStyle	4161poster	FreeStyle Poster (4161)
503	Poster / FreeStyle	877200	FreeStyle Poster (4151)
399	Storage	4001	Storage Brick 1 x 1
399	Storage	4002	Storage Brick 1 x 2
498	Backpacks & Lunchboxes	4023	Lunch Box 8 (Giant 2 x 4 Brick Shape)
399	Storage	4012	Storage Brick Mini Box 2 x 4
399	Storage	4011	Storage Brick Mini 2 x 2
399	Storage	5005528	Minifigure Head Storage Container Large - Male (4032)
399	Storage	5006147	Minifigure Head Storage Container Large - Female (4032)
399	Storage	5006144	Minifigure Head Storage Container Small - Male (4031)
399	Storage	5006145	Minifigure Head Storage Container Small - Female (4031)
1113	Office Supplies	4060	Multi Basket Waste Basket / Storage Container with Minifigure Head Lid
399	Storage	4004	Storage Brick 2 x 4
399	Storage	4003	Storage Brick 2 x 2
175	Food & Drink / Basic	852998	Party Set LEGO Birthday Party Kit
526	Retail Display Flag / DUPLO / Action Wheelers	ActWhBan1	Display Flag Cloth, Duplo Action Wheelers
745	Building Event Instructions / LEGO Brand Store	MMMB1008	Monthly Mini Model Build Card - 2010 08 August, Seagull
995	Party Supplies	852998pack	Party Favor - Birthday Builder Pack blister pack
996	Card, Greeting Card	852998bc	Birthday Card - Birthday Kit Pop-up Card
995	Party Supplies	852998inv	Birthday Party Invitation Card
995	Party Supplies	852998ty	Birthday Party Thank you Card
160	Sticker Sheet	852998stk	Sticker Sheet, Happy Birthday, 3D
997	Card	852998lic	Official LEGO Builder License, Lenticular Card
14	Magnet	41980c01pb01	Magnet, Tile Modified 4 x 4 x 1.33 Sealed with Studs on Edge with Happy Birthday and Cake Slice Pattern
334	Key Chain / LEGOLAND Parks	3977d	Legoland Ambassador Key Chain - Stripes on Back - Chain Attached to Right Wrist
604	Money and Coin Bank / Castle / Royal Knights	RKPouch	Money Pouch with Drawstring, Royal Knights Lion Pattern
498	Backpacks & Lunchboxes	satchel5	Backpack Red, Black, and Blue with Lego Logo
498	Backpacks & Lunchboxes / Town / City / Police	12160	Backpack and Pencil Case Set, Lego City Police
447	School Supplies / Power Miners	852507	Pencil, Jumbo Power Miners Boulderax Pattern
503	Poster / Racers	p10rac	Racers Poster 2010
503	Poster / Star Wars	p10sww	Star Wars 2010 Minifigure Gallery Poster, Legoland California Weekend version
334	Key Chain	852986	Alligator / Crocodile Key Chain
334	Key Chain	852987	Penguin Key Chain
334	Key Chain	852985	Duck Key Chain
539	Retail Display / Collectible Minifigures / Series  1 Minifigures	displaysign008	Display Sign Hanging, Collectible Minifigures Series 1 Bag
472	Card, Postcard / Town / City	pc10mcwl01	Postcard - World Club My Christmas Wish List - City
472	Card, Postcard / Hero Factory	pc10mcwl02	Postcard - World Club My Christmas Wish List - Hero Factory
472	Card, Postcard / Atlantis	pc10mcwl03	Postcard - World Club My Christmas Wish List - Atlantis
472	Card, Postcard / Star Wars	pc10mcwl04	Postcard - World Club My Christmas Wish List - Star Wars
472	Card, Postcard / Toy Story	pc10mcwl05	Postcard - World Club My Christmas Wish List - Toy Story
472	Card, Postcard / Games	pc10mcwl06	Postcard - World Club My Christmas Wish List - Games
472	Card, Postcard	pc10mcwl	Postcard - World Club My Christmas Wish List, Sheet of 6
464	Bead	bead006pb21	Bead, Cylinder Large with Minifigure Head Pattern, Male SW Brown Eyebrows and Chin Dimple Pattern
464	Bead	bead006pb22	Bead, Cylinder Large with Minifigure Head Pattern, Head Male Scars Gray Left, Black Eyebrows Pattern (Darth Vader original)
464	Bead	bead031	Bead, Minifigure Style Legs
464	Bead	bead030pb01	Bead, Minifigure Style Torso with Darth Vader Pattern
464	Bead	bead030pb02	Bead, Minifigure Style Torso with Luke Skywalker (Pilot) Pattern
464	Bead	bead032	Bead, Minifigure Style Headgear, Helmet Darth Vader
464	Bead	bead033pb01	Bead, Minifigure Style Headgear, Helmet SW Rebel Pilot with Red Rebel and Stripe Pattern
464	Bead	penbody011	Bead, Pen Body with Chrome Silver Ends, Black Tip
503	Poster / Star Wars	p10sp	Star Wars / Space Police 3 Poster, Double-Sided
526	Retail Display Flag / Star Wars	SW2010Ban1	Display Flag Cloth, Star Wars 2010 - Large
526	Retail Display Flag / Star Wars	SW2010Ban2	Display Flag Cloth, Star Wars 2010 - Small
513	Media Audio & Video	840425-4	Audio Tape - Die LEGO Verkaufs-Hits
399	Storage / Town / Town Jr.	3178400485	Collector's Cookie Tin
712	Video Game / Harry Potter	2855124	Harry Potter: Years 1-4 - Nintendo DS
1111	Clothing Accessories / Technic	LegoCap03	Ball Cap, LEGO Technic Cybermaster Promotion (Youths size)
996	Card, Greeting Card	bcxxukbc	Birthday Card - Exclusive for UK Lego Builders Club - Year Unknown (Pirates)
14	Magnet / Star Wars / Star Wars The Clone Wars	853037	Magnet Set, Minifigures SW (3) - Anakin Skywalker, Senate Commando, Ahsoka - with 2 x 4 Brick Bases blister pack
517	Watch / Star Wars / Star Wars The Clone Wars	9002090	Watch Set, SW Count Dooku (Clone Wars)
517	Watch / Star Wars / Star Wars The Clone Wars	9002045	Watch Set, SW Anakin Skywalker (Clone Wars)
517	Watch / Star Wars / Star Wars The Clone Wars	9001758	Watch Set, SW R2-D2 (Clone Wars)
517	Watch / BIONICLE / Agori	9002007	Watch Set, BIONICLE Agori
399	Storage / Town / City / Hospital	498783blue	Storage Box Modular Medium Blue Hospital
399	Storage / Town / City / Fire	498783red	Storage Box Modular Medium Red Fire
399	Storage / Town / City / Airport	498783green	Storage Box Modular Medium Green Airport
503	Poster / Train	p02tr2	Train Poster 2002 LEGO Express Deluxe (418.9940)
1113	Office Supplies	852997	Calendar, 2011 US
745	Building Event Instructions / LEGO Brand Store	MMMB1006	Monthly Mini Model Build Card - 2010 06 June, Grill
745	Building Event Instructions / LEGO Brand Store	MMMB1007	Monthly Mini Model Build Card - 2010 07 July, Watermelon
745	Building Event Instructions / LEGO Brand Store	MMMB1009	Monthly Mini Model Build Card - 2010 09 September, Boy with Backpack
334	Key Chain / (Other)	198561-2	Minifigure Falck Female and Male Key Chain
334	Key Chain / Star Wars / Star Wars The Clone Wars	853040	Senate Commando Key Chain
995	Party Supplies / Creator	66373	Fun Favor Pack
334	Key Chain / Star Wars / Star Wars The Clone Wars	853039	Clone Pilot Key Chain
503	Poster / Space / UFO	p97ufo	UFO Poster 1997 (4108891/4108875-EU)
848	Retail Display Case / Town / City / Coast Guard	4543167	Display Assembled Set, City Set 7739 in Plastic Case
997	Card / LEGOLAND Parks	LLWDL	Card, Driving Licence (License), Legoland Windsor
1111	Clothing Accessories	bandana01	Bandana, LEGO Viking Line Miniclub
517	Watch / Star Wars / Star Wars The Clone Wars	9002076	Watch Set, SW Yoda (Clone Wars), White Box
517	Watch / Atlantis	9002038	Watch Set, Atlantis
648	Bedding / Town / City / Police	fullbedset3	Bedding, Duvet Cover and Pillowcases (180 x 210cm) - City Police
1111	Clothing Accessories	tie06	Tie, Minifigures Pattern
334	Key Chain / Harry Potter	852954	Harry Potter Gryffindor Crest Key Chain with Lego Logo Tile, Modified 3 x 2 Curved with Hole
334	Key Chain / Harry Potter	852955	Ron Weasley Gryffindor Crest Key Chain with Lego Logo Tile, Modified 3 x 2 Curved with Hole
334	Key Chain / Harry Potter	852956	Hermione Gryffindor Crest Key Chain with Lego Logo Tile, Modified 3 x 2 Curved with Hole
334	Key Chain / Harry Potter	852957	Hagrid Key Chain with Lego Logo Tile, Modified 3 x 2 Curved with Hole
334	Key Chain / Harry Potter	852979	Dumbledore (without glasses) Key Chain with Lego Logo Tile, Modified 3 x 2 Curved with Hole
334	Key Chain / Harry Potter	852980	Snape Key Chain with Lego Logo Tile, Modified 3 x 2 Curved with Hole
334	Key Chain / Harry Potter	852981	Dobby Key Chain with Lego Logo Tile, Modified 3 x 2 Curved with Hole
